,Mean,Std Dev
0,64.26666666666667,13.651210772512284
1,65.86666666666667,15.197953078549023
2,64.66666666666667,9.249624617007742
3,84.0,6.531972647421807
4,76.8,13.118265467998766
5,76.0,6.236095644623235
6,81.6,9.610179787889276
7,80.53333333333333,8.503594011423118
8,81.2,10.825894882179488
9,76.53333333333333,13.311649033834987
